probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.30_0.50,5,surprise,99,0.0
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.50_0.75,0,anger,99,0.0
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.50_0.75,1,disgust,99,0.0
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.50_0.75,2,fear,99,0.98989898989899
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.50_0.75,3,joy,99,0.0
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.50_0.75,4,sadness,99,0.0
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,band_0.50_0.75,5,surprise,99,0.0
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_light,0,anger,99,0.3333333333333333
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_light,1,disgust,99,0.5656565656565656
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_light,2,fear,99,0.8585858585858586
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_light,3,joy,99,0.26262626262626265
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_light,4,sadness,99,0.6464646464646465
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_light,5,surprise,99,0.4444444444444444
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_heavy,0,anger,99,0.06060606060606061
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_heavy,1,disgust,99,0.21212121212121213
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_heavy,2,fear,99,0.9090909090909091
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_heavy,3,joy,99,0.08080808080808081
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_heavy,4,sadness,99,0.36363636363636365
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,blur_heavy,5,surprise,99,0.0707070707070707
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x2,0,anger,99,0.45454545454545453
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x2,1,disgust,99,0.8484848484848485
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x2,2,fear,99,0.7272727272727273
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x2,3,joy,99,0.6767676767676768
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x2,4,sadness,99,0.696969696969697
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x2,5,surprise,99,0.6060606060606061
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x4,0,anger,99,0.40404040404040403
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x4,1,disgust,99,0.7272727272727273
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x4,2,fear,99,0.8888888888888888
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x4,3,joy,99,0.5555555555555556
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x4,4,sadness,99,0.5151515151515151
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,downsample_x4,5,surprise,99,0.5454545454545454
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.05,0,anger,99,0.4444444444444444
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.05,1,disgust,99,0.8787878787878788
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.05,2,fear,99,0.6464646464646465
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.05,3,joy,99,0.7272727272727273
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.05,4,sadness,99,0.7676767676767676
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.05,5,surprise,99,0.6868686868686869
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.10,0,anger,99,0.46464646464646464
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.10,1,disgust,99,0.8787878787878788
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.10,2,fear,99,0.6464646464646465
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.10,3,joy,99,0.696969696969697
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.10,4,sadness,99,0.7575757575757576
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,amplitude_noise_0.10,5,surprise,99,0.6464646464646465
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.05,0,anger,99,0.4444444444444444
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.05,1,disgust,99,0.8686868686868687
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.05,2,fear,99,0.6464646464646465
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.05,3,joy,99,0.6868686868686869
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.05,4,sadness,99,0.7676767676767676
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.05,5,surprise,99,0.6666666666666666
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.10,0,anger,99,0.47474747474747475
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.10,1,disgust,99,0.8787878787878788
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.10,2,fear,99,0.6767676767676768
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.10,3,joy,99,0.7070707070707071
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.10,4,sadness,99,0.6868686868686869
roi_affectspectrum_gated_seed42,roi_affectspectrum_gated_seed42,affectspectrum_gated,42,phase_noise_0.10,5,surprise,99,0.6666666666666666
