probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,full,0,anger,99,0.6060606060606061
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,full,1,disgust,99,0.8080808080808081
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,full,2,fear,99,0.6565656565656566
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,full,3,joy,99,0.7474747474747475
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,full,4,sadness,99,0.7373737373737373
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,full,5,surprise,99,0.6666666666666666
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.15,0,anger,99,0.020202020202020204
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.15,1,disgust,99,0.26262626262626265
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.15,2,fear,99,0.9595959595959596
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.15,3,joy,99,0.7575757575757576
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.15,4,sadness,99,0.0707070707070707
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.15,5,surprise,99,0.12121212121212122
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.30,0,anger,99,0.1717171717171717
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.30,1,disgust,99,0.3939393939393939
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.30,2,fear,99,0.8787878787878788
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.30,3,joy,99,0.9191919191919192
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.30,4,sadness,99,0.37373737373737376
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.30,5,surprise,99,0.09090909090909091
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.50,0,anger,99,0.5858585858585859
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.50,1,disgust,99,0.5454545454545454
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.50,2,fear,99,0.7272727272727273
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.50,3,joy,99,0.8686868686868687
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.50,4,sadness,99,0.6868686868686869
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,low_0.50,5,surprise,99,0.2828282828282828
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.30,0,anger,99,0.0
roi_affectspectrum_film_seed43,roi_affectspectrum_film_seed43,film,43,high_0.30,1,disgust,99,0.010101010101010102
