probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,full,0,anger,99,0.5858585858585859
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,full,1,disgust,99,0.8686868686868687
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,full,2,fear,99,0.7272727272727273
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,full,3,joy,99,0.7878787878787878
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,full,4,sadness,99,0.7474747474747475
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,full,5,surprise,99,0.5555555555555556
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.15,0,anger,99,0.3333333333333333
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.15,1,disgust,99,0.42424242424242425
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.15,2,fear,99,0.9494949494949495
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.15,3,joy,99,0.41414141414141414
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.15,4,sadness,99,0.30303030303030304
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.15,5,surprise,99,0.12121212121212122
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.30,0,anger,99,0.47474747474747475
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.30,1,disgust,99,0.6464646464646465
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.30,2,fear,99,0.8585858585858586
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.30,3,joy,99,0.8282828282828283
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.30,4,sadness,99,0.5151515151515151
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.30,5,surprise,99,0.2828282828282828
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.50,0,anger,99,0.5454545454545454
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.50,1,disgust,99,0.797979797979798
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.50,2,fear,99,0.7272727272727273
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.50,3,joy,99,0.8888888888888888
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.50,4,sadness,99,0.6666666666666666
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,low_0.50,5,surprise,99,0.37373737373737376
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.30,0,anger,99,0.0
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.30,1,disgust,99,0.0
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.30,2,fear,99,1.0
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.30,3,joy,99,0.010101010101010102
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.30,4,sadness,99,0.020202020202020204
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.30,5,surprise,99,0.0
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.50,0,anger,99,0.0
roi_affectspectrum_gated_seed44,roi_affectspectrum_gated_seed44,affectspectrum_gated,44,high_0.50,1,disgust,99,0.0
