probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.05,5,surprise,99,0.6060606060606061
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,0,anger,99,0.5353535353535354
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,1,disgust,99,0.8080808080808081
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,2,fear,99,0.7171717171717171
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,3,joy,99,0.7373737373737373
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,4,sadness,99,0.5353535353535354
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,5,surprise,99,0.6060606060606061
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,0,anger,99,0.5959595959595959
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,1,disgust,99,0.8383838383838383
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,2,fear,99,0.7171717171717171
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,3,joy,99,0.7070707070707071
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,4,sadness,99,0.5858585858585859
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,5,surprise,99,0.6262626262626263
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,0,anger,99,0.5454545454545454
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,1,disgust,99,0.8383838383838383
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,2,fear,99,0.7474747474747475
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,3,joy,99,0.7272727272727273
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,4,sadness,99,0.5555555555555556
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,5,surprise,99,0.6363636363636364
