probe_name,run_name,model,seed,perturbation,loss,acc,macro_f1,num_samples
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,full,0.9349507603179726,0.6952861952861953,0.6971495277260403,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,low_0.15,1.4672920041614108,0.37373737373737376,0.3628075299727309,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,low_0.30,1.2212845050927363,0.5538720538720538,0.563442649093477,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,low_0.50,1.0382721953921847,0.6346801346801347,0.639220056021132,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,high_0.30,2.083057753566138,0.1717171717171717,0.060681940287051955,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,high_0.50,2.101436917629306,0.16666666666666666,0.047619047619047616,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,band_0.15_0.30,2.14926621729276,0.16666666666666666,0.047619047619047616,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,band_0.30_0.50,2.164766061185586,0.16666666666666666,0.047619047619047616,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,band_0.50_0.75,2.1206745097934196,0.16666666666666666,0.047619047619047616,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,blur_light,1.3430000519511676,0.47474747474747475,0.48219213460086513,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,blur_heavy,1.6548556591123844,0.24074074074074073,0.18429952073758402,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,downsample_x2,1.0467892251030764,0.6599326599326599,0.6655452626655133,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,downsample_x4,1.2699746198525734,0.5387205387205387,0.5506699726864331,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.05,0.9793610528663352,0.664983164983165,0.6689556853657054,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,amplitude_noise_0.10,1.0051753348373003,0.6565656565656566,0.660164061752059,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.05,0.9754716535208603,0.6784511784511784,0.6823906808766115,594
roi_affectspectrum_film_seed44,roi_affectspectrum_film_seed44,film,44,phase_noise_0.10,0.9944506221347384,0.6750841750841751,0.6785174928182212,594
