probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,0,anger,99,0.6161616161616161
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,1,disgust,99,0.8181818181818182
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,2,fear,99,0.6666666666666666
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,3,joy,99,0.7575757575757576
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,4,sadness,99,0.7272727272727273
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,5,surprise,99,0.6464646464646465
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,0,anger,99,0.010101010101010102
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,1,disgust,99,0.18181818181818182
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,2,fear,99,0.8484848484848485
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,3,joy,99,0.2828282828282828
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,4,sadness,99,0.030303030303030304
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,0,anger,99,0.20202020202020202
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,1,disgust,99,0.1717171717171717
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,2,fear,99,0.9090909090909091
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,3,joy,99,0.6666666666666666
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,4,sadness,99,0.26262626262626265
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,0,anger,99,0.6363636363636364
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,1,disgust,99,0.6565656565656566
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,2,fear,99,0.7373737373737373
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,3,joy,99,0.797979797979798
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,4,sadness,99,0.696969696969697
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,5,surprise,99,0.3333333333333333
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,0,anger,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,1,disgust,99,0.010101010101010102
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,2,fear,99,1.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,3,joy,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,4,sadness,99,0.020202020202020204
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,5,surprise,99,0.010101010101010102
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,0,anger,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,1,disgust,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,2,fear,99,1.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,3,joy,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,4,sadness,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,0,anger,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,1,disgust,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,2,fear,99,1.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,3,joy,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,4,sadness,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,0,anger,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,1,disgust,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,2,fear,99,1.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,3,joy,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,4,sadness,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,0,anger,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,1,disgust,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,2,fear,99,1.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,3,joy,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,4,sadness,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,0,anger,99,0.18181818181818182
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,1,disgust,99,0.06060606060606061
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,2,fear,99,0.9393939393939394
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,3,joy,99,0.23232323232323232
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,4,sadness,99,0.18181818181818182
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,5,surprise,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_heavy,0,anger,99,0.0
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_heavy,1,disgust,99,0.010101010101010102
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_heavy,2,fear,99,0.98989898989899
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_heavy,3,joy,99,0.0707070707070707
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_heavy,4,sadness,99,0.030303030303030304
