probe_name,run_name,model,seed,perturbation,loss,acc,macro_f1,num_samples
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,full,0.8189101022501988,0.7053872053872053,0.7068962126574253,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.15,441.5175624937321,0.2255892255892256,0.16209048077844956,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.30,488.7472644149254,0.3686868686868687,0.3248054759626602,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,low_0.50,0.9639838624883581,0.6430976430976431,0.6404074608665896,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.30,2.355889000876584,0.1734006734006734,0.061242211170182366,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,high_0.50,2.2771799492113516,0.16666666666666666,0.0476878612716763,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.15_0.30,2.5028299426390266,0.16666666666666666,0.047619047619047616,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.30_0.50,2.477996415963478,0.16666666666666666,0.047619047619047616,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,band_0.50_0.75,2.2951466306692825,0.16666666666666666,0.047619047619047616,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_light,2.0564200557040846,0.265993265993266,0.22549560268251012,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,blur_heavy,2.3693158931603735,0.1835016835016835,0.08275697510475477,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,downsample_x2,0.9624801292162551,0.6346801346801347,0.6413147045963098,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,downsample_x4,1.6894489715396355,0.37542087542087543,0.3526215341902692,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,amplitude_noise_0.05,0.8507767702995326,0.6818181818181818,0.6852191419042625,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,amplitude_noise_0.10,0.8679419788045916,0.6801346801346801,0.6818661929900619,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,phase_noise_0.05,0.8530913141841439,0.6734006734006734,0.6767637985851013,594
roi_clip_fft_concat_seed42,roi_clip_fft_concat_seed42,concat,42,phase_noise_0.10,0.8597975118393048,0.6835016835016835,0.6854169840840826,594
