probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,full,0,anger,99,0.6060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,full,1,disgust,99,0.8181818181818182
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,full,2,fear,99,0.6868686868686869
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,full,3,joy,99,0.7474747474747475
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,full,4,sadness,99,0.7171717171717171
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,full,5,surprise,99,0.6363636363636364
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.15,0,anger,99,0.0707070707070707
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.15,1,disgust,99,0.1919191919191919
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.15,2,fear,99,0.9191919191919192
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.15,3,joy,99,0.7575757575757576
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.15,4,sadness,99,0.09090909090909091
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.15,5,surprise,99,0.0707070707070707
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.30,0,anger,99,0.23232323232323232
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.30,1,disgust,99,0.3939393939393939
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.30,2,fear,99,0.898989898989899
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.30,3,joy,99,0.9191919191919192
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.30,4,sadness,99,0.36363636363636365
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.30,5,surprise,99,0.06060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.50,0,anger,99,0.6060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.50,1,disgust,99,0.6060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.50,2,fear,99,0.7474747474747475
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.50,3,joy,99,0.8888888888888888
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.50,4,sadness,99,0.6666666666666666
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,low_0.50,5,surprise,99,0.29292929292929293
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.30,0,anger,99,0.010101010101010102
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.30,1,disgust,99,0.010101010101010102
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.30,2,fear,99,0.98989898989899
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.30,3,joy,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.30,4,sadness,99,0.020202020202020204
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.30,5,surprise,99,0.010101010101010102
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.50,0,anger,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.50,1,disgust,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.50,2,fear,99,1.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.50,3,joy,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.50,4,sadness,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,high_0.50,5,surprise,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.15_0.30,0,anger,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.15_0.30,1,disgust,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.15_0.30,2,fear,99,1.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.15_0.30,3,joy,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.15_0.30,4,sadness,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.15_0.30,5,surprise,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.30_0.50,0,anger,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.30_0.50,1,disgust,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.30_0.50,2,fear,99,1.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.30_0.50,3,joy,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.30_0.50,4,sadness,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.30_0.50,5,surprise,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.50_0.75,0,anger,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.50_0.75,1,disgust,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.50_0.75,2,fear,99,1.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.50_0.75,3,joy,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.50_0.75,4,sadness,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,band_0.50_0.75,5,surprise,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_light,0,anger,99,0.1414141414141414
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_light,1,disgust,99,0.20202020202020202
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_light,2,fear,99,0.9595959595959596
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_light,3,joy,99,0.47474747474747475
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_light,4,sadness,99,0.2828282828282828
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_light,5,surprise,99,0.06060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_heavy,0,anger,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_heavy,1,disgust,99,0.030303030303030304
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_heavy,2,fear,99,0.98989898989899
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_heavy,3,joy,99,0.23232323232323232
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_heavy,4,sadness,99,0.06060606060606061
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,blur_heavy,5,surprise,99,0.0
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x2,0,anger,99,0.5252525252525253
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x2,1,disgust,99,0.6363636363636364
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x2,2,fear,99,0.7777777777777778
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x2,3,joy,99,0.7171717171717171
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x2,4,sadness,99,0.5353535353535354
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x2,5,surprise,99,0.48484848484848486
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x4,0,anger,99,0.21212121212121213
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x4,1,disgust,99,0.2828282828282828
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x4,2,fear,99,0.9494949494949495
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x4,3,joy,99,0.7373737373737373
roi_affectspectrum_film_seed42,roi_affectspectrum_film_seed42,film,42,downsample_x4,4,sadness,99,0.24242424242424243
