probe_name,run_name,model,seed,perturbation,class_idx,class_name,num_samples,acc
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.30_0.50,5,surprise,99,0.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.50_0.75,0,anger,99,0.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.50_0.75,1,disgust,99,0.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.50_0.75,2,fear,99,1.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.50_0.75,3,joy,99,0.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.50_0.75,4,sadness,99,0.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,band_0.50_0.75,5,surprise,99,0.0
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_light,0,anger,99,0.6161616161616161
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_light,1,disgust,99,0.32323232323232326
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_light,2,fear,99,0.8282828282828283
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_light,3,joy,99,0.21212121212121213
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_light,4,sadness,99,0.5050505050505051
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_light,5,surprise,99,0.2828282828282828
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_heavy,0,anger,99,0.24242424242424243
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_heavy,1,disgust,99,0.04040404040404041
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_heavy,2,fear,99,0.8787878787878788
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_heavy,3,joy,99,0.09090909090909091
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_heavy,4,sadness,99,0.25252525252525254
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,blur_heavy,5,surprise,99,0.030303030303030304
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x2,0,anger,99,0.6161616161616161
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x2,1,disgust,99,0.797979797979798
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x2,2,fear,99,0.7777777777777778
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x2,3,joy,99,0.5656565656565656
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x2,4,sadness,99,0.6464646464646465
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x2,5,surprise,99,0.6262626262626263
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x4,0,anger,99,0.7070707070707071
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x4,1,disgust,99,0.46464646464646464
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x4,2,fear,99,0.8383838383838383
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x4,3,joy,99,0.37373737373737376
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x4,4,sadness,99,0.43434343434343436
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,downsample_x4,5,surprise,99,0.35353535353535354
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.05,0,anger,99,0.5454545454545454
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.05,1,disgust,99,0.8787878787878788
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.05,2,fear,99,0.6868686868686869
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.05,3,joy,99,0.6565656565656566
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.05,4,sadness,99,0.6767676767676768
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.05,5,surprise,99,0.6161616161616161
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.10,0,anger,99,0.5555555555555556
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.10,1,disgust,99,0.8484848484848485
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.10,2,fear,99,0.7373737373737373
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.10,3,joy,99,0.696969696969697
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.10,4,sadness,99,0.6464646464646465
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,amplitude_noise_0.10,5,surprise,99,0.6262626262626263
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.05,0,anger,99,0.5454545454545454
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.05,1,disgust,99,0.8585858585858586
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.05,2,fear,99,0.6868686868686869
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.05,3,joy,99,0.6767676767676768
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.05,4,sadness,99,0.6868686868686869
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.05,5,surprise,99,0.6363636363636364
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.10,0,anger,99,0.5353535353535354
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.10,1,disgust,99,0.8585858585858586
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.10,2,fear,99,0.7373737373737373
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.10,3,joy,99,0.696969696969697
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.10,4,sadness,99,0.6060606060606061
roi_clip_fft_concat_seed43,roi_clip_fft_concat_seed43,concat,43,phase_noise_0.10,5,surprise,99,0.6464646464646465
